;Variety;Sugar content (g/l);x.397.32;x.400.2;x.403.09;x.405.97;x.408.85;x.411.74;x.414.63;x.417.52;x.420.4;x.423.29;x.426.19;x.429.08;x.431.97;x.434.87;x.437.76;x.440.66;x.443.56;x.446.45;x.449.35;x.452.25;x.455.16;x.458.06;x.460.96;x.463.87;x.466.77;x.469.68;x.472.59;x.475.5;x.478.41;x.481.32;x.484.23;x.487.14;x.490.06;x.492.97;x.495.89;x.498.8;x.501.72;x.504.64;x.507.56;x.510.48;x.513.4;x.516.33;x.519.25;x.522.18;x.525.1;x.528.03;x.530.96;x.533.89;x.536.82;x.539.75;x.542.68;x.545.62;x.548.55;x.551.49;x.554.43;x.557.36;x.560.3;x.563.24;x.566.18;x.569.12;x.572.07;x.575.01;x.577.96;x.580.9;x.583.85;x.586.8;x.589.75;x.592.7;x.595.65;x.598.6;x.601.55;x.604.51;x.607.46;x.610.42;x.613.38;x.616.34;x.619.3;x.622.26;x.625.22;x.628.18;x.631.15;x.634.11;x.637.08;x.640.04;x.643.01;x.645.98;x.648.95;x.651.92;x.654.89;x.657.87;x.660.84;x.663.81;x.666.79;x.669.77;x.672.75;x.675.73;x.678.71;x.681.69;x.684.67;x.687.65;x.690.64;x.693.62;x.696.61;x.699.6;x.702.58;x.705.57;x.708.57;x.711.56;x.714.55;x.717.54;x.720.54;x.723.53;x.726.53;x.729.53;x.732.53;x.735.53;x.738.53;x.741.53;x.744.53;x.747.54;x.750.54;x.753.55;x.756.56;x.759.56;x.762.57;x.765.58;x.768.6;x.771.61;x.774.62;x.777.64;x.780.65;x.783.67;x.786.68;x.789.7;x.792.72;x.795.74;x.798.77;x.801.79;x.804.81;x.807.84;x.810.86;x.813.89;x.816.92;x.819.95;x.822.98;x.826.01;x.829.04;x.832.07;x.835.11;x.838.14;x.841.18;x.844.22;x.847.25;x.850.29;x.853.33;x.856.37;x.859.42;x.862.46;x.865.5;x.868.55;x.871.6;x.874.64;x.877.69;x.880.74;x.883.79;x.886.84;x.889.9;x.892.95;x.896.01;x.899.06;x.902.12;x.905.18;x.908.24;x.911.3;x.914.36;x.917.42;x.920.48;x.923.55;x.926.61;x.929.68;x.932.74;x.935.81;x.938.88;x.941.95;x.945.02;x.948.1;x.951.17;x.954.24;x.957.32;x.960.4;x.963.47;x.966.55;x.969.63;x.972.71;x.975.79;x.978.88;x.981.96;x.985.05;x.988.13;x.991.22;x.994.31;x.997.4;x.1000.4;x.1003.5
88;MAUZAC;183.447;0.14263104;0.11993430;0.10667930;0.09611849;0.08979383;0.08271940;0.07749938;0.07392909;0.06950531;0.06657489;0.06398785;0.06141884;0.05958877;0.05883311;0.05750397;0.05712890;0.05727018;0.05752038;0.05802389;0.05840394;0.05839071;0.05811005;0.05753374;0.05687877;0.05617556;0.05552183;0.05480623;0.05465932;0.05443355;0.05412515;0.05407526;0.05426585;0.05534131;0.05703562;0.05935979;0.06251007;0.06676875;0.07202200;0.07823418;0.08508140;0.09262037;0.10041016;0.10839929;0.11594226;0.12231095;0.12793834;0.13230017;0.13533485;0.13803945;0.14036688;0.14315426;0.14514389;0.14673990;0.14793664;0.14882308;0.14869613;0.14855260;0.14769621;0.14671383;0.14484048;0.14295439;0.14092831;0.13938244;0.13800500;0.13698486;0.13600791;0.13529672;0.13508054;0.13518057;0.13502816;0.13500207;0.13432905;0.13349325;0.13216086;0.13034990;0.12853175;0.12758083;0.12687025;0.12753888;0.12807552;0.12840925;0.12711784;0.12368127;0.11798071;0.11140780;0.10491436;0.10037008;0.09725807;0.09493516;0.09061705;0.08435147;0.07744481;0.07249872;0.06981504;0.06978398;0.07205083;0.07717710;0.08688235;0.10401604;0.12865763;0.15881786;0.19024064;0.21938651;0.24299896;0.26326723;0.27942997;0.29265201;0.30337715;0.31343331;0.32126140;0.32968376;0.33594290;0.34206601;0.34704970;0.35174103;0.35497229;0.35921843;0.36229022;0.36495719;0.36780160;0.36930415;0.37242033;0.37565463;0.37693617;0.37686824;0.37890270;0.38100536;0.38237847;0.38463534;0.38701873;0.38925982;0.39067647;0.39273702;0.39425799;0.39722981;0.39813130;0.40188195;0.40358534;0.40609349;0.40803314;0.40911927;0.40985123;0.41143016;0.41233692;0.41284055;0.41327572;0.41200597;0.41144047;0.41091688;0.41155074;0.41161595;0.41345209;0.41505761;0.41822245;0.42195486;0.42292989;0.42255813;0.42149374;0.42112489;0.41988380;0.41964880;0.41968039;0.41919958;0.41840162;0.41796423;0.41697364;0.41631704;0.41621187;0.41445051;0.41358999;0.41198446;0.41299078;0.41086690;0.41147414;0.40865967;0.40801028;0.40598788;0.40402648;0.39943026;0.39420940;0.38733891;0.37911042;0.37151887;0.36362861;0.35454686;0.34121757;0.32912481;0.31281239;0.30135628;0.29263656;0.28938534;0.28619083;0.28535583;0.28629303;0.28662857;0.28919597;0.29004572;0.29557923;0.30235758;0.30784914;0.31558454;0.32515707;0.33109993;0.31098895
89;MAUZAC;183.447;0.14273404;0.12176579;0.10680999;0.09633044;0.08968884;0.08284903;0.07794842;0.07360765;0.07073451;0.06729217;0.06384150;0.06178237;0.06016444;0.05915264;0.05782246;0.05768842;0.05770590;0.05802629;0.05822204;0.05856430;0.05846233;0.05799618;0.05769449;0.05708026;0.05639190;0.05564058;0.05526687;0.05478398;0.05459410;0.05432325;0.05422817;0.05439344;0.05548181;0.05698889;0.05944221;0.06251924;0.06682818;0.07186429;0.07803698;0.08488418;0.09212881;0.09970605;0.10770041;0.11505579;0.12151869;0.12684461;0.13107114;0.13424633;0.13691639;0.13920745;0.14203173;0.14408547;0.14590694;0.14701520;0.14786579;0.14774716;0.14774379;0.14689342;0.14598551;0.14408547;0.14225505;0.14031570;0.13881083;0.13746909;0.13653994;0.13545866;0.13475907;0.13459201;0.13465003;0.13460188;0.13444635;0.13389415;0.13308244;0.13167839;0.13000925;0.12815229;0.12723526;0.12671433;0.12717074;0.12765093;0.12806751;0.12669867;0.12338563;0.11766374;0.11121107;0.10463227;0.10009439;0.09719016;0.09459639;0.09035129;0.08393796;0.07705356;0.07175336;0.06871126;0.06809758;0.06967776;0.07390529;0.08304247;0.09956634;0.12408723;0.15417891;0.18575182;0.21521362;0.23915008;0.25936493;0.27559158;0.28907892;0.29980465;0.30949462;0.31755459;0.32579409;0.33174278;0.33774008;0.34190796;0.34656392;0.35026001;0.35383544;0.35691459;0.35999547;0.36251327;0.36456511;0.36751107;0.37111364;0.37223060;0.37270922;0.37490366;0.37728354;0.37878134;0.38139316;0.38321856;0.38518543;0.38707147;0.38949849;0.39130345;0.39385544;0.39514436;0.39819276;0.40030982;0.40322114;0.40542881;0.40656525;0.40707395;0.40877470;0.40886376;0.41013347;0.40961590;0.40849087;0.40838064;0.40791463;0.40783503;0.40858582;0.41044266;0.41206190;0.41525095;0.41811690;0.41923730;0.41945041;0.41771416;0.41792660;0.41722523;0.41718595;0.41704196;0.41629432;0.41566352;0.41518979;0.41358825;0.41272205;0.41293195;0.41089743;0.41176536;0.41139425;0.40958171;0.40879871;0.40838971;0.40665760;0.40649895;0.40276185;0.40058491;0.39753893;0.39098669;0.38340636;0.37660902;0.36827658;0.36027314;0.35058405;0.33780987;0.32503424;0.31007066;0.29805237;0.29029766;0.28607509;0.28377643;0.28483065;0.28387488;0.28370993;0.28619384;0.28800824;0.29467092;0.29951747;0.30593441;0.31243733;0.32361357;0.32864007;0.30897964
90;MAUZAC;161.568;0.14568819;0.12435234;0.11006749;0.09819092;0.09101575;0.08483663;0.07964764;0.07580247;0.07218157;0.06880521;0.06561134;0.06342448;0.06194185;0.06065139;0.05925140;0.05860988;0.05858287;0.05921329;0.05936065;0.05974562;0.05957976;0.05908430;0.05861243;0.05809489;0.05694247;0.05638256;0.05594868;0.05551894;0.05522444;0.05479508;0.05483040;0.05494229;0.05603572;0.05752022;0.05999160;0.06305874;0.06722520;0.07227031;0.07837449;0.08506538;0.09280951;0.10054921;0.10868762;0.11634299;0.12312274;0.12850115;0.13297053;0.13597329;0.13850813;0.14057230;0.14339900;0.14567111;0.14723860;0.14835337;0.14937211;0.14923590;0.14904899;0.14789721;0.14657022;0.14439876;0.14244230;0.14010232;0.13842305;0.13674810;0.13559467;0.13432126;0.13357060;0.13319957;0.13317730;0.13304003;0.13272952;0.13201790;0.13094061;0.12948912;0.12771167;0.12575238;0.12488720;0.12431648;0.12484316;0.12527626;0.12562807;0.12430296;0.12080169;0.11493589;0.10827716;0.10179188;0.09745704;0.09448162;0.09230838;0.08848460;0.08257351;0.07620605;0.07171468;0.06926139;0.06953060;0.07183683;0.07706368;0.08654233;0.10309917;0.12771630;0.15847906;0.19135580;0.22250988;0.24880320;0.27171270;0.29043935;0.30626640;0.31910737;0.33083007;0.34081351;0.35126508;0.35876585;0.36675869;0.37185529;0.37838797;0.38293130;0.38779345;0.39181657;0.39522370;0.39934179;0.40166207;0.40517111;0.40992506;0.41092684;0.41122492;0.41444730;0.41746084;0.41972150;0.42203009;0.42549812;0.42846357;0.43037037;0.43289196;0.43542411;0.43903106;0.44098663;0.44496038;0.44791868;0.45161562;0.45400922;0.45515088;0.45677579;0.45837807;0.46031026;0.46047857;0.46075998;0.46018403;0.46047471;0.45975635;0.45964088;0.46256414;0.46329339;0.46609939;0.46970305;0.47380243;0.47504259;0.47556317;0.47472608;0.47352494;0.47384685;0.47377440;0.47376548;0.47349512;0.47302910;0.47244780;0.47072593;0.47104188;0.47143009;0.46951191;0.47016308;0.46821218;0.46798337;0.46728936;0.46653743;0.46456159;0.46380519;0.46098901;0.45627712;0.45269784;0.44668252;0.43780286;0.42826498;0.41993572;0.40945755;0.39853070;0.38283736;0.36880792;0.35063023;0.33582282;0.32869823;0.32399391;0.31860527;0.31861991;0.31764350;0.31889240;0.32223848;0.32306884;0.32994601;0.33576776;0.34058429;0.34831703;0.36015959;0.36663941;0.33371174
91;MAUZAC;175.032;0.13597080;0.11643513;0.10312716;0.09362423;0.08786612;0.08147683;0.07657122;0.07222413;0.06859479;0.06593195;0.06287518;0.06077104;0.05975214;0.05890186;0.05776253;0.05737253;0.05735507;0.05782889;0.05853038;0.05869670;0.05853460;0.05833735;0.05773840;0.05729459;0.05673737;0.05590943;0.05535045;0.05499533;0.05481357;0.05462371;0.05440386;0.05469591;0.05573898;0.05735630;0.05989565;0.06295788;0.06738245;0.07251112;0.07864843;0.08568633;0.09357917;0.10154682;0.10985401;0.11769015;0.12465487;0.13028083;0.13481476;0.13790021;0.14060969;0.14292810;0.14576102;0.14781920;0.14951535;0.15070915;0.15158193;0.15133717;0.15116624;0.15011205;0.14902548;0.14671612;0.14472633;0.14234248;0.14071040;0.13921530;0.13813301;0.13683768;0.13607691;0.13589725;0.13586245;0.13579382;0.13558486;0.13495865;0.13398538;0.13258438;0.13079482;0.12888047;0.12793842;0.12729661;0.12788582;0.12847379;0.12879970;0.12729365;0.12383249;0.11790132;0.11113927;0.10458396;0.09991170;0.09693887;0.09437015;0.09011485;0.08385254;0.07727375;0.07245159;0.06990055;0.07000518;0.07246675;0.07765341;0.08746889;0.10432715;0.12892857;0.15940901;0.19149746;0.22171041;0.24652710;0.26798016;0.28557741;0.30019706;0.31140862;0.32218915;0.33114655;0.34041801;0.34758007;0.35435528;0.35943624;0.36482919;0.36891058;0.37313584;0.37680086;0.37956320;0.38293924;0.38523621;0.38827115;0.39223950;0.39359229;0.39360342;0.39565079;0.39783346;0.39909921;0.40123691;0.40335220;0.40576294;0.40771172;0.40937422;0.41103045;0.41388338;0.41587825;0.41874224;0.42059197;0.42310072;0.42508723;0.42622801;0.42743439;0.42935293;0.42936057;0.42984922;0.42900449;0.42816014;0.42738119;0.42679163;0.42651789;0.42824431;0.42928063;0.43024725;0.43414293;0.43718331;0.43844743;0.43764499;0.43665032;0.43609104;0.43503389;0.43481406;0.43477962;0.43427191;0.43254409;0.43307571;0.43116382;0.43035795;0.42909714;0.42849850;0.42802763;0.42788227;0.42638360;0.42564920;0.42521115;0.42388524;0.42140009;0.41964175;0.41701095;0.41272902;0.40730769;0.39757744;0.39120375;0.38134582;0.37457838;0.36295708;0.34911875;0.33579119;0.31938029;0.30764521;0.29799272;0.29371889;0.29055925;0.29281283;0.29246633;0.29169643;0.29551765;0.29629570;0.30305772;0.30844406;0.31381995;0.31965667;0.32911142;0.34044455;0.31123033
92;MAUZAC;159.885;0.15095753;0.12843454;0.11507026;0.10298671;0.09500987;0.08854487;0.08321108;0.07820638;0.07444671;0.07115799;0.06812231;0.06531338;0.06342135;0.06201958;0.06092975;0.06046215;0.06034012;0.06064661;0.06077448;0.06112768;0.06104611;0.06062135;0.06000886;0.05897752;0.05825808;0.05748732;0.05677858;0.05643545;0.05614702;0.05580857;0.05550366;0.05560439;0.05667794;0.05807049;0.06040769;0.06364615;0.06789302;0.07301066;0.07930561;0.08627955;0.09406416;0.10213420;0.11055147;0.11839796;0.12544011;0.13117550;0.13582788;0.13920714;0.14190736;0.14413496;0.14671672;0.14852062;0.15022250;0.15101042;0.15181092;0.15144339;0.15102775;0.14963270;0.14810889;0.14548234;0.14308671;0.14039976;0.13838481;0.13660843;0.13527020;0.13384561;0.13284462;0.13255956;0.13239023;0.13213463;0.13189727;0.13132032;0.13001247;0.12853837;0.12662241;0.12457864;0.12330548;0.12269087;0.12318893;0.12359642;0.12388492;0.12224586;0.11870300;0.11276011;0.10608862;0.09973344;0.09528687;0.09259525;0.09049807;0.08689744;0.08129270;0.07562621;0.07157316;0.06959793;0.07034142;0.07326821;0.07906198;0.08889459;0.10556162;0.12980136;0.16049737;0.19383858;0.22604516;0.25320954;0.27707044;0.29655578;0.31345255;0.32718294;0.34006891;0.35085472;0.36141071;0.37016239;0.37864195;0.38526040;0.39157143;0.39692485;0.40199311;0.40598975;0.40997975;0.41345266;0.41604026;0.41989485;0.42429267;0.42564216;0.42610062;0.42878330;0.43151106;0.43382912;0.43625278;0.43956993;0.44196139;0.44479957;0.44703096;0.44947078;0.45302454;0.45513816;0.45985422;0.46205720;0.46547324;0.46851529;0.47076801;0.47146673;0.47351469;0.47441081;0.47507119;0.47551804;0.47473732;0.47450818;0.47461835;0.47514261;0.47670759;0.47776017;0.47978965;0.48391305;0.48886929;0.48968838;0.48983530;0.48834335;0.48994106;0.48821485;0.48862154;0.48809623;0.48826843;0.48711505;0.48733498;0.48551123;0.48558184;0.48523009;0.48332210;0.48299189;0.48221635;0.48230948;0.48008847;0.48030099;0.47724646;0.47710845;0.47457175;0.47030643;0.46526561;0.45922965;0.45083685;0.43891119;0.43114991;0.41820005;0.40803337;0.39177627;0.37401150;0.35634593;0.34310527;0.33183334;0.32675176;0.32584265;0.32417155;0.32337488;0.32356633;0.32783099;0.33250062;0.33585755;0.34259621;0.34692334;0.35666454;0.36264262;0.37766072;0.34660592
93;MAUZAC;171.666;0.14467354;0.12391259;0.11058027;0.09889194;0.09186296;0.08569296;0.08014410;0.07573904;0.07173132;0.06822069;0.06498284;0.06269290;0.06116835;0.05966338;0.05846293;0.05802002;0.05768324;0.05811416;0.05850825;0.05875317;0.05843943;0.05828205;0.05762771;0.05674246;0.05635720;0.05539592;0.05490619;0.05474185;0.05449016;0.05409251;0.05403480;0.05429504;0.05527340;0.05689662;0.05930433;0.06231814;0.06657600;0.07175420;0.07777132;0.08472233;0.09248947;0.10021872;0.10842455;0.11608733;0.12309292;0.12850467;0.13299815;0.13629392;0.13892731;0.14110870;0.14362561;0.14573143;0.14747812;0.14864798;0.14966710;0.14941226;0.14921939;0.14821735;0.14706373;0.14475534;0.14266529;0.14026491;0.13845318;0.13681092;0.13564133;0.13439177;0.13349035;0.13309916;0.13311980;0.13287095;0.13261823;0.13180974;0.13077999;0.12902652;0.12715863;0.12532535;0.12426419;0.12355463;0.12408490;0.12462595;0.12486363;0.12348847;0.11991670;0.11423133;0.10763535;0.10125336;0.09685063;0.09392293;0.09161260;0.08760245;0.08169754;0.07546498;0.07097540;0.06890388;0.06936535;0.07217306;0.07760307;0.08733357;0.10383410;0.12746540;0.15696209;0.18861829;0.21851221;0.24364085;0.26522489;0.28272580;0.29768157;0.30943572;0.32052294;0.32943186;0.33891060;0.34592442;0.35287559;0.35790756;0.36312325;0.36713480;0.37077341;0.37419810;0.37698977;0.37939080;0.38095789;0.38450851;0.38752524;0.38867174;0.38857426;0.39071645;0.39259487;0.39366108;0.39571760;0.39813687;0.40048655;0.40199784;0.40376583;0.40586124;0.40781113;0.40967582;0.41253371;0.41507100;0.41757257;0.41953780;0.42074372;0.42152041;0.42275518;0.42345638;0.42327925;0.42309395;0.42238553;0.42167462;0.42124997;0.42118176;0.42178249;0.42294417;0.42479172;0.42903287;0.43204740;0.43330315;0.43294172;0.43104409;0.43153645;0.42955495;0.42939909;0.42881137;0.42884095;0.42812100;0.42773761;0.42589983;0.42638568;0.42526836;0.42204255;0.42259413;0.42136677;0.42111821;0.42015272;0.41988529;0.41672516;0.41802662;0.41451484;0.41165112;0.40712634;0.40214808;0.39451014;0.38597696;0.37729562;0.36836780;0.35908200;0.34506026;0.33052727;0.31674056;0.30434762;0.29699426;0.29214770;0.28991953;0.28926450;0.28818746;0.29141963;0.29052476;0.29659781;0.29864084;0.30409819;0.31071018;0.31806280;0.32869922;0.33440452;0.31331730
94;MAUZAC;156.519;0.15040507;0.12719207;0.11228565;0.10151824;0.09297393;0.08688792;0.08074579;0.07612115;0.07190070;0.06839368;0.06547346;0.06292856;0.06047900;0.05958649;0.05822747;0.05756798;0.05744257;0.05795579;0.05862526;0.05873985;0.05898097;0.05824078;0.05774059;0.05688597;0.05616384;0.05537080;0.05489044;0.05461052;0.05432034;0.05392619;0.05399510;0.05420001;0.05520711;0.05680753;0.05933193;0.06247580;0.06700960;0.07242120;0.07905132;0.08644333;0.09438852;0.10290218;0.11167407;0.11989731;0.12704341;0.13295041;0.13764502;0.14080768;0.14353675;0.14585236;0.14831296;0.15016537;0.15161826;0.15266995;0.15334123;0.15309258;0.15247735;0.15088957;0.14932271;0.14655373;0.14400320;0.14134492;0.13929742;0.13721361;0.13587120;0.13427173;0.13342715;0.13293643;0.13288493;0.13264553;0.13222591;0.13158254;0.13036417;0.12877218;0.12686642;0.12464198;0.12345904;0.12279848;0.12328881;0.12379534;0.12403383;0.12248165;0.11861317;0.11246762;0.10558768;0.09885332;0.09436991;0.09162466;0.08939262;0.08560943;0.07989818;0.07409259;0.07012904;0.06846164;0.06925447;0.07229935;0.07849624;0.08883137;0.10605606;0.13130486;0.16270782;0.19674647;0.22954379;0.25707556;0.28116671;0.30128272;0.31821259;0.33248533;0.34524242;0.35645259;0.36766092;0.37602999;0.38474590;0.39106930;0.39749887;0.40273529;0.40814193;0.41231449;0.41676644;0.42013547;0.42265343;0.42649260;0.43140908;0.43263328;0.43387058;0.43640792;0.43942491;0.44062935;0.44301928;0.44692680;0.44906548;0.45188056;0.45460523;0.45750555;0.46033290;0.46249111;0.46692250;0.46968455;0.47324622;0.47608691;0.47810831;0.47945716;0.48148754;0.48208374;0.48326844;0.48339768;0.48236256;0.48181879;0.48188829;0.48284908;0.48336958;0.48530495;0.48763466;0.49202523;0.49622106;0.49806462;0.49801180;0.49737614;0.49739149;0.49546450;0.49542580;0.49579434;0.49569883;0.49394765;0.49398152;0.49330012;0.49316459;0.49217437;0.49075857;0.49061817;0.49074411;0.48891858;0.48848107;0.48838589;0.48679759;0.48649187;0.48202743;0.47716711;0.47409291;0.46595308;0.45689912;0.44891576;0.43789758;0.42706355;0.41387415;0.39733063;0.38137356;0.36214649;0.34881423;0.33855141;0.33399218;0.33149753;0.32869096;0.32761259;0.32807628;0.33227137;0.33675141;0.33878677;0.34578977;0.35362100;0.36195739;0.37443494;0.38133128;0.34936190
95;MAUZAC;149.787;0.13693760;0.11494747;0.10106888;0.09088598;0.08431928;0.07887873;0.07407401;0.06968659;0.06584028;0.06323097;0.06000086;0.05799456;0.05639398;0.05527636;0.05419100;0.05371699;0.05372295;0.05439899;0.05475396;0.05467858;0.05494405;0.05452331;0.05431706;0.05345634;0.05262078;0.05183466;0.05139015;0.05109221;0.05087732;0.05054931;0.05047338;0.05067643;0.05175272;0.05310760;0.05559280;0.05853002;0.06270892;0.06791135;0.07408550;0.08116532;0.08889277;0.09699992;0.10568818;0.11364029;0.12056979;0.12643673;0.13101484;0.13413928;0.13687764;0.13906615;0.14152579;0.14349524;0.14498814;0.14588802;0.14668039;0.14633230;0.14588626;0.14437655;0.14266674;0.14026944;0.13758383;0.13497559;0.13288002;0.13097272;0.12958174;0.12818642;0.12708194;0.12662933;0.12649810;0.12608310;0.12583556;0.12504146;0.12389868;0.12238815;0.12044651;0.11818709;0.11719166;0.11642806;0.11675487;0.11706925;0.11735688;0.11556589;0.11170744;0.10577799;0.09918981;0.09241372;0.08810666;0.08537819;0.08329290;0.07961034;0.07407161;0.06845902;0.06460972;0.06271597;0.06341851;0.06618803;0.07140631;0.08069392;0.09652902;0.11966627;0.14906988;0.18086279;0.21175115;0.23787829;0.26052618;0.27934807;0.29498677;0.30814480;0.31982157;0.32994464;0.34010824;0.34800360;0.35548414;0.36131436;0.36723814;0.37148795;0.37644959;0.38000308;0.38371352;0.38648825;0.38895561;0.39242036;0.39604143;0.39752474;0.39815835;0.39967731;0.40182608;0.40282556;0.40520576;0.40724923;0.40980608;0.41105546;0.41343091;0.41464636;0.41724161;0.41886531;0.42182863;0.42441297;0.42710969;0.42930905;0.43001636;0.43088917;0.43218950;0.43217154;0.43289401;0.43274053;0.43148896;0.43079321;0.42959262;0.43014428;0.43104089;0.43212780;0.43331304;0.43701006;0.43995231;0.44153018;0.44189491;0.43968780;0.43864410;0.43749118;0.43761169;0.43745427;0.43612618;0.43568492;0.43547784;0.43482137;0.43303050;0.43383253;0.43220267;0.43179066;0.43048262;0.43059304;0.42875033;0.42877969;0.42710399;0.42527621;0.42352274;0.42108688;0.41662420;0.40963270;0.40161478;0.39542973;0.38649523;0.37772450;0.36586905;0.35327683;0.33849252;0.32130514;0.30961247;0.30142667;0.29691609;0.29552141;0.29443745;0.29381082;0.29789218;0.29746003;0.30232902;0.30491117;0.31288954;0.31900580;0.32761680;0.33188438;0.34342359;0.31916614
96;MAUZAC;164.934;0.15276630;0.12977568;0.11511663;0.10372748;0.09687197;0.09022615;0.08374683;0.07895557;0.07567161;0.07188328;0.06853856;0.06595064;0.06383569;0.06274427;0.06175907;0.06091734;0.06060470;0.06125977;0.06163690;0.06179357;0.06162007;0.06130351;0.06088941;0.05993584;0.05912103;0.05816564;0.05760135;0.05715587;0.05702846;0.05652960;0.05644088;0.05661075;0.05741790;0.05887930;0.06153300;0.06455089;0.06887658;0.07393239;0.08033209;0.08732863;0.09527174;0.10343630;0.11186236;0.12006119;0.12703677;0.13296548;0.13768136;0.14094517;0.14394613;0.14629071;0.14895233;0.15105272;0.15276809;0.15397902;0.15477220;0.15458350;0.15418415;0.15299156;0.15164449;0.14925913;0.14693774;0.14439119;0.14243858;0.14077734;0.13944856;0.13816533;0.13732705;0.13705715;0.13712859;0.13693363;0.13674714;0.13605537;0.13512913;0.13335497;0.13157419;0.12950003;0.12848130;0.12791596;0.12843363;0.12904028;0.12940118;0.12795277;0.12422496;0.11833200;0.11159709;0.10482995;0.10030946;0.09735474;0.09489533;0.09054118;0.08436978;0.07784348;0.07299898;0.07037992;0.07017242;0.07219995;0.07694543;0.08631212;0.10315105;0.12820598;0.16025275;0.19464776;0.22792053;0.25602220;0.28046102;0.30053696;0.31759888;0.33131109;0.34414474;0.35492479;0.36588643;0.37462656;0.38270866;0.38906055;0.39554282;0.40023238;0.40592502;0.41015292;0.41461579;0.41830622;0.42165594;0.42581284;0.43034553;0.43296244;0.43348949;0.43646759;0.43972394;0.44200342;0.44538697;0.44860369;0.45209570;0.45463130;0.45711192;0.45972526;0.46312580;0.46576389;0.46970211;0.47269189;0.47630933;0.47943600;0.48103446;0.48270707;0.48481189;0.48550669;0.48676951;0.48716874;0.48615435;0.48599625;0.48591267;0.48635380;0.48772806;0.48898534;0.49152714;0.49607187;0.50030174;0.50212838;0.50322293;0.50141138;0.50191938;0.50008206;0.50046669;0.49974637;0.50101166;0.49971755;0.49962251;0.49899859;0.49758513;0.49810704;0.49675531;0.49650599;0.49516834;0.49508536;0.49309628;0.49296255;0.49122796;0.49077459;0.48616933;0.48335085;0.47801000;0.47165525;0.46298671;0.45218557;0.44076865;0.43045467;0.41844490;0.40214085;0.38427997;0.36699516;0.35038559;0.34276543;0.33768205;0.33459485;0.33424224;0.33297782;0.33277459;0.33831591;0.34008627;0.34617225;0.35342340;0.36138823;0.37014181;0.37798137;0.39146884;0.36274122
97;MAUZAC;153.153;0.13517185;0.11635302;0.10119624;0.09351981;0.08648632;0.08086188;0.07539935;0.07122507;0.06792753;0.06517667;0.06260350;0.06035002;0.05845592;0.05750063;0.05654693;0.05606916;0.05619699;0.05642527;0.05723127;0.05775881;0.05766347;0.05725704;0.05680374;0.05618076;0.05546895;0.05454661;0.05425646;0.05385171;0.05383068;0.05346439;0.05338978;0.05364389;0.05464724;0.05610236;0.05854528;0.06167509;0.06573891;0.07093532;0.07716896;0.08401322;0.09198202;0.10002133;0.10852946;0.11649477;0.12356920;0.12915435;0.13385741;0.13695000;0.13968815;0.14182234;0.14442310;0.14643074;0.14791827;0.14887957;0.14981989;0.14945470;0.14890224;0.14742700;0.14587900;0.14332663;0.14078024;0.13822639;0.13624267;0.13429990;0.13304481;0.13140745;0.13052643;0.13010199;0.12993292;0.12964634;0.12935955;0.12862714;0.12746181;0.12590105;0.12394619;0.12195168;0.12089536;0.12022417;0.12067434;0.12082696;0.12108862;0.11946872;0.11579166;0.10980441;0.10329086;0.09678457;0.09251425;0.08974962;0.08754143;0.08373445;0.07805061;0.07225087;0.06827966;0.06626554;0.06689353;0.06954110;0.07462853;0.08404526;0.09970034;0.12268566;0.15188618;0.18334637;0.21379138;0.23923707;0.26182636;0.28043616;0.29583980;0.30847419;0.32028277;0.33007504;0.34008996;0.34802532;0.35526137;0.36092355;0.36661232;0.37099074;0.37514460;0.37888007;0.38282463;0.38582590;0.38776583;0.39120097;0.39495437;0.39615152;0.39633661;0.39818567;0.40031106;0.40142817;0.40298663;0.40563702;0.40801596;0.40907558;0.41139826;0.41297726;0.41547454;0.41693860;0.41989475;0.42172663;0.42408132;0.42629794;0.42774991;0.42850737;0.42958456;0.42967578;0.43011813;0.42994114;0.42838984;0.42765104;0.42704766;0.42694447;0.42764926;0.42808703;0.43050506;0.43397036;0.43733344;0.43864304;0.43913574;0.43801796;0.43683776;0.43568450;0.43431052;0.43417742;0.43493718;0.43317736;0.43298168;0.43110567;0.43034758;0.42953835;0.42801279;0.42733397;0.42740349;0.42764984;0.42677497;0.42490507;0.42365225;0.42343033;0.41943436;0.41722888;0.41244487;0.40730047;0.40005221;0.39088818;0.38390317;0.37352147;0.36334463;0.34957453;0.33651039;0.32198755;0.30865406;0.30020261;0.29458985;0.29332343;0.29330224;0.29136991;0.29441511;0.29670097;0.30142541;0.30432183;0.30910216;0.31394352;0.32302990;0.33464515;0.34174349;0.31706661
